Requested_prod_id,Requested_GTIN(EAN/UPC),Requested_Icecat_id,ErrorMessage,Supplier,Prod_id,Icecat_id,GTIN(EAN/UPC),Category,CatId,ProductFamily,ProductSeries,Model,Updated,Quality,On_Market,Product_Views,HighPic,HighPic Resolution,LowPic,Pic500x500,ThumbPic,Folder_PDF,Folder_Manual_PDF,ProductTitle,ShortDesc,ShortSummaryDescription,LongSummaryDescription,LongDesc,ProductGallery,ProductGallery Resolution,ProductGallery ExpirationDate,360,EU Energy Label,EU Product Fiche,PDF,Video/mp4,Other Multimedia,ProductMultimediaObject ExpirationDate,ReasonsToBuy
"","",33640925,"",HP,X6W32AA,33640925,0190780197189|190780197189|0889899982990|889899982990|0190780369470|190780369470|0889899983003|889899983003|0190780369449|190780369449|0889899982983|889899982983|0190780369463|190780369463|0190780369418|190780369418|0190780369432|190780369432|0190780369401|190780369401|0190780369456|190780369456|0889899982976|889899982976|0190780369425|190780369425,Computer Monitors,222,"","",27ea,20221125101452,ICECAT,1,233599,https://images.icecat.biz/img/gallery/33640925_1033145428.jpg,4699x3595,https://images.icecat.biz/img/gallery_lows/33640925_1033145428.jpg,https://images.icecat.biz/img/gallery_mediums/33640925_1033145428.jpg,https://images.icecat.biz/img/gallery_thumbs/33640925_1033145428.jpg,http://objects.icecat.biz/objects/mmo_33647819_1479210456_5486_4050.pdf,"","HP 27ea computer monitor 68.6 cm (27"") 1920 x 1080 pixels Full HD LED Silver, White","27"", Full HD 1920 x 1080, 16:9, 250cd/m�","HP 27ea, 68.6 cm (27""), 1920 x 1080 pixels, Full HD, LED, 7 ms, Silver, White","HP 27ea. Display diagonal: 68.6 cm (27""), Display resolution: 1920 x 1080 pixels, HD type: Full HD, Display technology: LED. Display: LED. Response time: 7 ms, Native aspect ratio: 16:9, Viewing angle, horizontal: 178�, Viewing angle, vertical: 178�. Built-in speaker(s). Product colour: Silver, White","<b>Impossibly thin. Irresistibly priced.</b>\nOur thinnest LCD display yet packs full-featured performance into an ultra-sleek design that leaves the premium price tag behind. Affordable, beautiful, and with crisp, vibrant quality, this display looks like a great addition to any desktop.",https://images.icecat.biz/img/gallery/33640925_1033145428.jpg|https://images.icecat.biz/img/gallery/33640925_6962673158.jpg|https://images.icecat.biz/img/gallery/33640925_9435366894.jpg|https://images.icecat.biz/img/gallery/33640925_8557008604.jpg|https://images.icecat.biz/img/gallery/33640925_9914807504.jpg|https://images.icecat.biz/img/gallery/33640925_4677002129.jpg,4699x3595|4222x3614|4279x3652|1862x5230|5014x3806|3750x3999,|||||,"","","","","","","","Our thinnest LCD display yet<sup>[1]</sup>|http://images.icecat.biz/img/bullets/33640925-5b23b52aa1250110528478.jpg|Pushing the limits of thin in an eye-catching design. With our innovative use of high-strength, lightweight metal, we've created our thinnest LCD display yet.<sup>[1]</sup>\n\nStunning color from edge to edge|http://images.icecat.biz/img/bullets/33640925-5b23b52c36df7081267477.jpg|With ultra-wide viewing angles, vivid 1920 x 1080* resolution, and Technicolor Color certified accuracy, this edge-to-edge display delivers expansive entertainment in true-to-life color.\n\nFully integrated sound|http://images.icecat.biz/img/bullets/33640925-5b23b53568f09345169510.jpg|Powerful built in audio makes this display the total package. Get great sound without cluttering your desk with the messy cords of external speakers."
"","",33649988,"",HP,X7W49AA,33649988,0190780063774|190780063774|0190780063798|190780063798|0190780063781|190780063781,Laptop Docks & Port Replicators,152,"","",USB-C Travel Port Replicator,20230330125527,ICECAT,1,117656,https://images.icecat.biz/img/gallery/33649988_5831180235.jpg,5000x2426,https://images.icecat.biz/img/gallery_lows/33649988_5831180235.jpg,https://images.icecat.biz/img/gallery_mediums/33649988_5831180235.jpg,https://images.icecat.biz/img/gallery_thumbs/33649988_5831180235.jpg,"","",HP USB-C Travel Port Replicator Wired USB 3.2 Gen 1 (3.1 Gen 1) Type-C Black,HP USB-C Travel Port Replicator,"HP USB-C Travel Port Replicator, Wired, USB 3.2 Gen 1 (3.1 Gen 1) Type-C, Black, 138.1 mm, 43.4 mm, 17.5 mm","HP USB-C Travel Port Replicator. Connectivity technology: Wired, Host interface: USB 3.2 Gen 1 (3.1 Gen 1) Type-C. Product colour: Black. Width: 138.1 mm, Depth: 43.4 mm, Height: 17.5 mm","Superb mobility doesn�t mean sacrificing necessary productivity. With its lean, lightweight design, the USB-CTM<sup>[1]</sup> travel dock easily slips into a bag or pocket for massive on-the-go connectivity. Now you can pick up and go whenever you need, but still have the ports your productivity demands.\n<b>Fold-away cable for easy travel</b>\nThe cable that connects to your laptop neatly folds back into the dock for storage.",https://images.icecat.biz/img/gallery/33649988_5831180235.jpg|https://images.icecat.biz/img/gallery/33649988_0179225694.jpg|https://images.icecat.biz/img/gallery/33649988_0621823781.jpg,5000x2426|5325x1648|6193x2887,||,"","","","","","","","Multiple ports||Connect your laptop to Ethernet, HDMI, DisplayPort, USB-C�, and two USB ports.\n\nConvenient docking||Quickly connect your laptop using the single cable for productivity when you need it.\n\nPocket-sized portability||Compact and lightweight, it seamlessly travels with you without adding bulk."
"","",35715912,"",HP,U7VA0E,35715912,"",Warranty & Support Extensions,788,"","",HP 3y 4 hour 9x5 with Defective Media Retention HP Color Laserjet flow M880z MFP Japan Hardware Supp,20230421114607,SUPPLIER,"",11324,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_mediums/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_thumbs/86120550_2078831494.jpg,http://objects.icecat.biz/objects/mmo_35715912_1556680259_9763_28506.pdf,"",HP 3y 4 hour 9x5 with Defective Media Retention Color Laserjet flow M880z MFP Japan Hardware Supp,"",HP 3y 4 hour 9x5 with Defective Media Retention Color Laserjet flow M880z MFP Japan Hardware Supp,HP 3y 4 hour 9x5 with Defective Media Retention Color Laserjet flow M880z MFP Japan Hardware Supp,"",https://images.icecat.biz/img/gallery/86120550_2078831494.jpg|https://images.icecat.biz/img/gallery/35715912_6560139151.jpg,1501x1501|1501x1501,|,"","","","","","","",""
"","",35715987,"",HP,U8UC7E,35715987,"",Warranty & Support Extensions,788,"","",HP 2 year 4 hour Onsite 9x5 Hardware Support for HP DesignJet T830MFP (Japan only),20230421114326,SUPPLIER,"",5951,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_mediums/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_thumbs/86120550_2078831494.jpg,http://objects.icecat.biz/objects/mmo_35715987_1551870881_2142_11759.pdf,"",HP 2 year 4 hour Onsite 9x5 Hardware Support for DesignJet T830MFP (Japan only),"",HP 2 year 4 hour Onsite 9x5 Hardware Support for DesignJet T830MFP (Japan only),HP 2 year 4 hour Onsite 9x5 Hardware Support for DesignJet T830MFP (Japan only),"",https://images.icecat.biz/img/gallery/86120550_2078831494.jpg|https://images.icecat.biz/img/gallery/35715987_3114695242.jpg,1501x1501|1501x1501,|,"","","","","","","",""
"","",36257437,"",HP,U9PF2E,36257437,"",Warranty & Support Extensions,788,"","",1y PageWide 452 Subscription Print 4 Cartridge Service,20230421114322,SUPPLIER,"",13333,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_mediums/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_thumbs/86120550_2078831494.jpg,http://objects.icecat.biz/objects/mmo_36257437_1572759521_5077_1469.pdf|http://objects.icecat.biz/objects/mmo_36257437_1572759531_9881_13231.pdf|http://objects.icecat.biz/objects/mmo_36257437_1572759691_1331_22074.pdf,"",HP 1y PageWide 452 Subscription Print 4 Cartridge Service,"",HP 1y PageWide 452 Subscription Print 4 Cartridge Service,HP 1y PageWide 452 Subscription Print 4 Cartridge Service,"",https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,"","","","","","","","",""
"","",622756,"",HP,FA801AA,622756,0882780527270|882780527270,USB Cables,1158,"","",FA801AA,20210305090613,ICECAT,1,112825,https://images.icecat.biz/img/gallery/622756_8278844606.jpg,2844x1758,https://images.icecat.biz/img/gallery_lows/622756_8278844606.jpg,https://images.icecat.biz/img/gallery_mediums/622756_8278844606.jpg,https://images.icecat.biz/img/gallery_thumbs/622756_8278844606.jpg,"","",HP FA801AA USB cable 0.9 m,"HP iPAQ Mini-USB Sync Cable, 0.9m, Black","HP FA801AA, 0.9 m",HP FA801AA. Cable length: 0.9 m,Carry this spare miniUSB sync cable for USB connectivity without the extra weight of a charging cradle.\n\n- Easy synchronization of your HP iPAQ through USB.\n- Keep one at home and one at work.\n- 3-foot cable connects HP iPAQ to your PC.\n- MiniUSB AC adapter or automobile adapter (not included) can be plugged into the cable to provide power from the wall or in a car.,https://images.icecat.biz/img/gallery/622756_8278844606.jpg|https://images.icecat.biz/img/gallery/622756_2012859865.jpg|https://images.icecat.biz/img/norm/high/622756-HP.jpg,2844x1758|2534x2935|400x400,||,"","","","","","","",""
"","",672807,"",HP,Q8783AE,672807,0808736834940|808736834940,Printable Textiles,845,"","",Q8783AE,20210315202623,ICECAT,1,98325,https://images.icecat.biz/img/gallery/672807_8700705848.jpg,3012x2134,https://images.icecat.biz/img/gallery_lows/672807_8700705848.jpg,https://images.icecat.biz/img/gallery_mediums/672807_8700705848.jpg,https://images.icecat.biz/img/gallery_thumbs/672807_8700705848.jpg,"","",HP Q8783AE printable textile,HP Satin Canvas 370 gsm-1372 mm x 14.9 m,"HP Q8783AE, 370 g/m�, 90% (TAPPI T-425), 35 - 65%, 15 - 30 �C, 10 - 20 �C, 35 - 65%","HP Q8783AE. Print media weight: 370 g/m�, Printing material opacity: 90% (TAPPI T-425). Package dimensions (WxDxH): 1432 x 160 x 150 mm, Package weight: 8.9 kg. Printing media gloss level: 10% at 60� (ASTM D-523), Printing material whiteness: 80 (CIE Ganz 82)","- HP printers, Original HP ink supplies, and Original HP printing materials are designed to work together as a system to ensure uncompromising image quality, consistency, performance, durability, and value�every time.\n- This cotton-polyester blend features a satin finish with the distinctive, high-quality touch and feel of fine canvas. The scientifically formulated coating reflects light for enhanced color vibrancy.\n- This cotton-polyester blend features a satin finish that displays brilliant color quality and crisp details. For photographic and fine art reproductions, it captures the aesthetic quality of the artist's original work.\n- This cotton-polyester canvas offers exceptional durability and handleability. Its scratch and crack resistance makes for worry-free stretching and mounting. With its excellent fade-resistance, lamination or lacquering are possible but not necessary.",https://images.icecat.biz/img/gallery/672807_8700705848.jpg|https://images.icecat.biz/img/norm/high/672807-HP.jpg,3012x2134|400x400,|,"","","","","","","",""
"","",25919964,"",HP,U7PG8E,25919964,"",Warranty & Support Extensions,788,"","",2y Pickup and Return SVC,20221220184927,ICECAT,1,46097,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_mediums/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_thumbs/86120550_2078831494.jpg,"","",HP 2y Pickup and Return SVC,HP 2y Pickup Return Tablet Only SVC,"HP 2y Pickup and Return SVC, 2 year(s), Pick-up&return","HP 2y Pickup and Return SVC. Number of years: 2 year(s), Type: Pick-up&return",HP Care Pack Services offer upgraded service levels to enhance your warranty cover for your total peace of mind and help you to stay up and running.,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,"","","","","","","","","Enjoy door-to-door service||HP provides door-to-door service that includes pickup, repair of the defective product, and return of the operational product.\n\nReduce your costs||For products in non-critical environments, Pickup and Return Service offers a reliable, lower-cost alternative to onsite support.\n\nGet high-quality support||HP�s expert technicians have the tools and resources to repair your equipment properly."
"","",26534423,"",HP,K9K29ET,26534423,0889296687597|889296687597|0889296864875|889296864875,Laptops,151,ProBook,400,450 G2,20221021103210,ICECAT,1,30661,https://images.icecat.biz/img/gallery/26534423_0742483930.jpg,3300x2805,https://images.icecat.biz/img/gallery_lows/26534423_0742483930.jpg,https://images.icecat.biz/img/gallery_mediums/26534423_0742483930.jpg,https://images.icecat.biz/img/gallery_thumbs/26534423_0742483930.jpg,"","","HP ProBook 450 G2 Laptop 39.6 cm (15.6"") HD Intel� Core� i3 i3-5010U 4 GB DDR3L-SDRAM 500 GB HDD Wi-Fi 5 (802.11ac) Windows 7 Professional Black, Silver","Intel Core i3-5010U (3M Cache, 2.10 GHz), 15.6"" HD (1366 x 768) LED, 4GB DDR3L, 500GB SATA HDD, Intel HD Graphics 5500, Gigabit Ethernet, WLAN 802.11a/b/g/n/ac, Bluetooth 4.0, HD Webcam, Windows 7 Pro (64-bit)","HP ProBook 450 G2, Intel� Core� i3, 2.1 GHz, 39.6 cm (15.6""), 1366 x 768 pixels, 4 GB, 500 GB","HP ProBook 450 G2. Product type: Laptop, Form factor: Clamshell. Processor family: Intel� Core� i3, Processor model: i3-5010U, Processor frequency: 2.1 GHz. Display diagonal: 39.6 cm (15.6""), HD type: HD, Display resolution: 1366 x 768 pixels. Internal memory: 4 GB, Internal memory type: DDR3L-SDRAM. Total storage capacity: 500 GB, Storage media: HDD, Optical drive type: DVD Super Multi DL. Operating system installed: Windows 7 Professional. Product colour: Black, Silver","The sleek HP ProBook 450 G2 with optional 10-point touchscreen and the latest generation technologies delivers powerful performance in the office or on the go. Proven reliability and comprehensive HP security features help keep your data and investment protected.\n\n<b>Features</b>\n\nWindows 8.1 Pro or other operating systems available\n\n<b>Designed for mobility.</b>\n- Travel in style with the updated design of the optional FHD,2 or HD touch,1 15.6-inch diagonal HP ProBook 450 G2 featuring a new soft touch paint finish on the LCD cover and brushed aluminum keyboard deck.\n\n<b>Powerful processing.</b>\n- Power through projects with the latest 4th generation Intel� Core� i3/i5/i7 processors3 and optional discrete AMD Radeon� graphics with switchable graphics support4 on the stunning 15.6-inch diagonal, optional FHD or HD touchscreen of the HP ProBook 450 G2.\n\n<b>Safeguard data and devices.</b>\n- Help keep sensitive data secure with comprehensive security features like HP Client Security,5 and HP BIOS Protection,6 as well as the embedded TPM 1.2.\n\n<b>Featuring</b>\n- Guard your data, device and identity with HP Client Security.\n- HP BIOS Protection�s automated recovery restores a copy of the BIOS from a partition on the hard drive if crisis strikes.\n\n- With TPM 1.2 your critical data has protection with hardware-based encryption keys.\n- Rest easy with a ProBook that endures 115,000 hours of testing to help ensure reliability in the most demanding work environments.\n- The simplicity of optional touch1 enriches business interaction with Windows 8.1.\n- Help protect your ProBook from minor spills with a backlit8 spill-resistant keyboard.\n- Power through your day with speed and performance. Get the latest in processing technology with your choice of 4th generation Intel� Core� i3/i5/i7 processors.\n- Experience great visual performance with optional AMD discrete graphics on optional FHD displays.\n- Gain faster, more reliable wireless than ever�with optional 5G Wi-Fi support.\n- Get to work virtually anywhere in the world with fast, reliable, and secure wireless connections using optional Qualcomm� Gobi� 4G LTE10 connectivity and avoid added expenses of fee based Wi-Fi hotspots on the road with data plans to fit your enterprise needs.",https://images.icecat.biz/img/gallery/26534423_0742483930.jpg|https://images.icecat.biz/img/gallery/26534423_2377128265.jpg|https://images.icecat.biz/img/gallery/26534423_4554724269.jpg|https://images.icecat.biz/img/gallery/26534423_9667619273.jpg|https://images.icecat.biz/img/gallery/26534423_9376790995.jpg|https://images.icecat.biz/img/gallery/26534423_0417.jpg|https://images.icecat.biz/img/gallery/26534423_6137.jpg|https://images.icecat.biz/img/gallery/26534423_1621.jpg|https://images.icecat.biz/img/gallery/26534423_9064.jpg|https://images.icecat.biz/img/gallery/26534423_1523.jpg,3300x2805|3300x2805|3300x2805|3300x2805|3300x2805|400x400|474x356|474x356|474x356|474x356,|||||||||,"","","","","","","",""
"","",19356706,"",HP,E4S85AAE,19356706,"",Software Licenses/Upgrades,803,"","",SecureDoc WinEntr Lic 1-499 E-LTU,20230711215234,SUPPLIER,1,136838,https://images.icecat.biz/img/gallery/62332111_3286815329.jpg,1500x1126,https://images.icecat.biz/img/gallery_lows/62332111_3286815329.jpg,https://images.icecat.biz/img/gallery_mediums/62332111_3286815329.jpg,https://images.icecat.biz/img/gallery_thumbs/62332111_3286815329.jpg,"","",HP SecureDoc WinEntr Lic 1-499 E-LTU,"",HP SecureDoc WinEntr Lic 1-499 E-LTU,HP SecureDoc WinEntr Lic 1-499 E-LTU,"",https://images.icecat.biz/img/gallery/62332111_3286815329.jpg,1500x1126,"","","","","","","","",""
"","",87319020,"",HP,U13DTPE,87319020,"",Warranty & Support Extensions,788,"","",2 year Post Warranty Next Business Day Onsite Hardware support w/DMRfor HP Latex 800 W Printer,20230324162706,ICECAT,1,10428,https://images.icecat.biz/img/gallery/87319020_7911289543.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/87319020_7911289543.jpg,https://images.icecat.biz/img/gallery_mediums/87319020_7911289543.jpg,https://images.icecat.biz/img/gallery_thumbs/87319020_7911289543.jpg,http://objects.icecat.biz/objects/mmo_87319020_1666989347_1709_21553.pdf,"",HP 2 year Post Warranty Next Business Day Onsite Hardware support w/DMRfor Latex 800 W Printer,2 year Post Warranty Next Business Day Onsite Hardware support w/DMRfor HP Latex 800 W Printer,"HP 2 year Post Warranty Next Business Day Onsite Hardware support w/DMRfor Latex 800 W Printer, Onsite repair, Onsite, Post warranty, Standard workdays - 9 hours, 2 years, Next business day response","HP 2 year Post Warranty Next Business Day Onsite Hardware support w/DMRfor Latex 800 W Printer. Support type: Onsite repair, Place of service: Onsite, Warranty coverage: Post warranty","When hardware issues come up, the sooner you can get running again, the better. Have expertise at the ready with HP Hardware Next Business Day<sup>[1]</sup> Onsite Service with Defective Media Retention, and vastly improve your product uptime. With high-quality remote assistance or convenient onsite support available the next day, help is there when you need it�so you can get back to work.",https://images.icecat.biz/img/gallery/87319020_7911289543.jpg,1501x1501,"","","","","","","","","We�ll be there the next business day<sup>[1]</sup>||In-person repairs, parts and service will arrive at your door the very next business day. Our experts are on the job nine hours a day, five days a week.<sup>[1]</sup>\n\nSupport you can count on||Know that your hardware will be good as new as soon as possible thanks to our knowledgeable expertise and efficient service and support.\n\nHelp is on the line � or at your door||Our support specialists are always ready to assist in whatever way the situation calls for, whether it�s remotely over the phone or in person."
"","",2167011,"",HP,CH119A,2167011,0883585786800|883585786800,Ink Cartridges,377,"","",788 1-liter Black DesignJet Ink,20230330125527,ICECAT,1,85011,https://images.icecat.biz/img/norm/high/2167011-3530.jpg,300x300,https://images.icecat.biz/img/norm/low/2167011-3530.jpg,https://images.icecat.biz/img/gallery_mediums/img_2167011_medium_1481032112_6685_12184.jpg,https://images.icecat.biz/thumbs/2167011.jpg,"","",HP 788 1-liter Black DesignJet Ink,HP 788 1-liter Black DesignJet Ink,"HP 788 1-liter Black DesignJet Ink, Pigment-based ink, 1 pc(s)","HP 788 1-liter Black DesignJet Ink. Black ink type: Pigment-based ink, Quantity per pack: 1 pc(s)","HP 788 1-liter Black Designjet Ink is designed together with the HP Printers for impressive, long-lasting, durable prints. Maintain peak productivity with media versatility, and trouble-free printing on a wide range of applications.<b>Get outdoor display life up to 3 years. HP Scitex UV Curable inks offer high durability, resist abrasion, and can be cleaned with soaps and other commonsolvents. Images are waterfast, and have excellent adhesion.</b>\n\n<b>Proprietary HP inks are designed together with HP Printers to produce high-quality, long-lasting results every time you print. Count on smooth colour transitions and sharp image detail to impress even your most demanding customers.</b>\n\n<b>Original HP supplies with intelligent technology are designed for high-quality results and reliable, trouble-free operation.</b>",https://images.icecat.biz/img/norm/high/2167011-3530.jpg,300x300,"","","","","","","","",""
"","",2167016,"",HP,CH120A,2167016,0883585786817|883585786817,Ink Cartridges,377,"","",788 1-liter Light Cyan DesignJet Ink,20230330125527,ICECAT,1,74660,https://images.icecat.biz/img/norm/high/2167016-8007.jpg,300x300,https://images.icecat.biz/img/norm/low/2167016-8007.jpg,https://images.icecat.biz/img/gallery_mediums/img_2167016_medium_1481032114_1158_12184.jpg,https://images.icecat.biz/thumbs/2167016.jpg,"","",HP 788 1-liter Light Cyan DesignJet Ink,HP 788 1-liter Light Cyan DesignJet Ink,"HP 788 1-liter Light Cyan DesignJet Ink, Pigment-based ink, 1 pc(s)","HP 788 1-liter Light Cyan DesignJet Ink. Colour ink type: Pigment-based ink, Quantity per pack: 1 pc(s)","HP 788 1-liter Light Cyan Designjet Ink is designed together with the HP Printers for impressive, long-lasting, durable prints. Maintain peak productivity with media versatility, and trouble-free printing on a wide range of applications.<b>Get outdoor display life up to 3 years. HP Scitex UV Curable inks offer high durability, resist abrasion, and can be cleaned with soaps and other commonsolvents. Images are waterfast, and have excellent adhesion.</b>\n\n<b>Proprietary HP inks are designed together with HP Printers to produce high-quality, long-lasting results every time you print. Count on smooth colour transitions and sharp image detail to impress even your most demanding customers.</b>\n\n<b>Original HP supplies with intelligent technology are designed for high-quality results and reliable, trouble-free operation.</b>",https://images.icecat.biz/img/norm/high/2167016-8007.jpg,300x300,"","","","","","","","",""
"","",3849569,"",HP,CH008A,3849569,0884962282915|884962282915,Large Format Media,971,"","",CH008A,20220711134133,ICECAT,1,107470,https://images.icecat.biz/img/gallery/3849569_5524968854.jpg,2964x2332,https://images.icecat.biz/img/gallery_lows/3849569_5524968854.jpg,https://images.icecat.biz/img/gallery_mediums/3849569_5524968854.jpg,https://images.icecat.biz/img/gallery_thumbs/3849569_5524968854.jpg,"","",HP CH008A large format media 100 m,"Light Textile Display Banner, 2520 mm x 100 m (99 in x 328 ft), 210 g/m�","HP CH008A, 100 m, 2.58 m (101.5""), 210 g/m�","HP CH008A. Roll length: 100 m, Size (imperial): 2.58 m (101.5""), Print media weight: 210 g/m�","- Differentiate your offering with a recyclable1 alternative to PVC for banners and displays. This flame-resistant polyester fabric helps maintain high productivity and can be recycled through the HP Large-format Media take-back program.\n- Differentiate your offering with a recyclable alternative to PVC for banners and displays. Simply return the printed media through the HP Large-format Media take-back programme. HP covers the shipping cost and takes care of sorting and recycling.\n- Maintain high productivity. This stable polyester textile retains its properties during the printing process. HP Light Textile Display Banner is designed with the printer and HP inks to deliver the easy, trouble-free performance you expect from HP.\n- Create high-impact, flame resistant displays from trade show and event banners to POP. This competitively priced, uncoated material produces brilliant, lasting prints. You won't find colour creasing or wrinkling. You may find new profit potential.",https://images.icecat.biz/img/gallery/3849569_5524968854.jpg|https://images.icecat.biz/img/norm/high/3849569-HP.jpg,2964x2332|400x400,|,"","","","","","","",""
"","",4204602,"",HP,BKN605AA1,4204602,"",Laptop Cases,1285,"","",BKN605AA1,20220601155003,ICECAT,"",20184,https://images.icecat.biz/img/gallery/4204602_7377780463.jpg,2444x3074,https://images.icecat.biz/img/gallery_lows/4204602_7377780463.jpg,https://images.icecat.biz/img/gallery_mediums/4204602_7377780463.jpg,https://images.icecat.biz/img/gallery_thumbs/4204602_7377780463.jpg,"","",HP BKN605AA1 laptop case Trolley case Black, Roller Case Bundle,"HP BKN605AA1, Trolley case","HP BKN605AA1. Case type: Trolley case, Surface coloration: Monochromatic","Whether traveling across the country or going to and from the office, this high-quality, spacious bag meets the needs of any mobile professional. With a strong focus on organization and comfort, the HP Roller Case securely protects your notebook PC",https://images.icecat.biz/img/gallery/4204602_7377780463.jpg|https://images.icecat.biz/img/gallery/4204602_5163748396.jpg,2444x3074|2415x3074,|,"","","","","","","",""
"","",7909276,"",HP,BM922AW,7909276,0885631002865|885631002865|0885631002841|885631002841|0885631002827|885631002827|0884962972953|884962972953|0885631006436|885631006436|0885631006276|885631006276|0885631006283|885631006283|0885631006290|885631006290|0885631006306|885631006306|0885631002773|885631002773|0885631002780|885631002780|0885631006313|885631006313|0885631002797|885631002797|0885631002803|885631002803|0885631002810|885631002810|0884962982761|884962982761|0885631002834|885631002834|0885631006320|885631006320|0885631002858|885631002858|0885631006337|885631006337|0885631002872|885631002872|0885631006344|885631006344|0885631002889|885631002889|0885631006351|885631006351|0885631002896|885631002896|0885631002902|885631002902|0885631002919|885631002919|0885631002926|885631002926|0885631002933|885631002933|0885631006429|885631006429|0885631002971|885631002971|0885631002957|885631002957|0885631002940|885631002940|0885631006368|885631006368|0885631006375|885631006375|0885631002964|885631002964|0885631006412|885631006412|0885631002988|885631002988|0885631002995|885631002995|0885631003008|885631003008|0885631006382|885631006382|0885631003015|885631003015|0885631003022|885631003022|0885631006399|885631006399|0885631003039|885631003039|0885631006405|885631006405|0885631003046|885631003046|0885631006269|885631006269,POS Systems,159,ap,ap5000,ap5000 All-in-One,20210319161155,ICECAT,1,30531,https://images.icecat.biz/img/gallery/7909276_0023570375.jpg,4450x3884,https://images.icecat.biz/img/gallery_lows/7909276_0023570375.jpg,https://images.icecat.biz/img/gallery_mediums/7909276_0023570375.jpg,https://images.icecat.biz/img/gallery_thumbs/7909276_0023570375.jpg,"","","HP ap ap5000 All-in-One 2.8 GHz E7400 38.1 cm (15"") 1024 x 768 pixels Touchscreen",HP ap5000 All-in-One Point of Sale System (ENERGY STAR),"HP ap ap5000 All-in-One, 38.1 cm (15""), 1024 x 768 pixels, Resistive, Intel� Core�2 Duo, E7400, 2.8 GHz","HP ap ap5000 All-in-One. Display diagonal: 38.1 cm (15""), Display resolution: 1024 x 768 pixels, Touchscreen technology: Resistive. Processor family: Intel� Core�2 Duo, Processor model: E7400, Processor frequency: 2.8 GHz. Internal memory: 3 GB, Internal memory type: DDR2, Maximum internal memory: 4 GB. HDD capacity: 64 GB, HDD interface: SATA, HDD speed: 7200 RPM. Graphics card manufacturer: Intel, Graphics card: GMA 3000","The HP ap5000 All-in-One POS System offers easy implementation within your existing retail ecosystem, is available with your choice of OS and Intel� processor, and is backed by a three-year standard limited warranty.<br /><br /><b>Eliminate the guesswork</b><br />\n&bull;&nbsp;Everything you need to get started, in an all-in-one form factor, is in the box: the CPU, a 38,1 cm (15"") diagonal resistive touchscreen display, magnetic stripe reader, and two-line customer facing display.<br /><br />\n<b>Customized, worry-free hardware</b><br />\n&bull;&nbsp;Once you�re up and running, you shouldn�t spend any time thinking about your POS hardware. Choose from pre-defined configurations of memory, Intel processor, and storage, including a Solid State Drive option.<br /><br />\n<b>Ruggedized for retail</b><br />\n&bull;&nbsp;The durable steel chassis has been tested to withstand the prolonged wear and tear typical in retail. The touchscreen display is liquid- and dust-resistant. Use fingertips, fingernails, a stylus or credit card edge.\n",https://images.icecat.biz/img/gallery/7909276_0023570375.jpg|https://images.icecat.biz/img/gallery/7909276_2306732227.jpg|https://images.icecat.biz/img/gallery/7909276_8010342840.jpg|https://images.icecat.biz/img/gallery/7909276_5459514754.jpg|https://images.icecat.biz/img/gallery/7909276_4754199471.jpg|https://images.icecat.biz/img/norm/high/4467388-HP.jpg,4450x3884|3944x4002|4312x3900|4494x3744|4118x3840|400x400,|||||,"","","","","","","",""
"","",4735209,"",HP,BKG748AA3,4735209,"",Graphics Cards,170,"","",NVIDIA Quadro NVS 290 256MB PCIe x16 VGA Bundle,20210212205413,SUPPLIER,"",14912,https://images.icecat.biz/img/gallery/4735209_7216720008.jpg,4596x3186,https://images.icecat.biz/img/gallery_lows/4735209_7216720008.jpg,https://images.icecat.biz/img/gallery_mediums/4735209_7216720008.jpg,https://images.icecat.biz/img/gallery_thumbs/4735209_7216720008.jpg,"","",HP NVIDIA Quadro NVS 290 256MB PCIe x16 VGA Bundle,"",HP NVIDIA Quadro NVS 290 256MB PCIe x16 VGA Bundle,HP NVIDIA Quadro NVS 290 256MB PCIe x16 VGA Bundle,"",https://images.icecat.biz/img/gallery/4735209_7216720008.jpg|https://images.icecat.biz/img/gallery/4735209_3288091576.jpg,4596x3186|4640x4069,|,"","","","","","","",""
